Year,Race_Num,RaceName,Circuit,Driver,Team,Grid_Pos,Finish_Pos,Status,Points,Laps
2022,9,Canadian Grand Prix,Montréal,leclerc,ferrari,19,5,Finished,10.0,70
2022,9,Canadian Grand Prix,Montréal,ocon,alpine,7,6,Finished,8.0,70
2022,9,Canadian Grand Prix,Montréal,bottas,alfa,11,7,Finished,6.0,70
2022,9,Canadian Grand Prix,Montréal,zhou,alfa,10,8,Finished,4.0,70
2022,9,Canadian Grand Prix,Montréal,alonso,alpine,2,9,Finished,2.0,70
2022,9,Canadian Grand Prix,Montréal,stroll,aston_martin,17,10,Finished,1.0,70
2022,9,Canadian Grand Prix,Montréal,ricciardo,mclaren,9,11,Finished,0.0,70
2022,9,Canadian Grand Prix,Montréal,vettel,aston_martin,16,12,Finished,0.0,70
2022,9,Canadian Grand Prix,Montréal,albon,williams,12,13,Finished,0.0,70
2022,9,Canadian Grand Prix,Montréal,gasly,alphatauri,15,14,Finished,0.0,70
2022,9,Canadian Grand Prix,Montréal,norris,mclaren,14,15,Finished,0.0,70
2022,9,Canadian Grand Prix,Montréal,latifi,williams,18,16,Finished,0.0,70
2022,9,Canadian Grand Prix,Montréal,kevin_magnussen,haas,5,17,Finished,0.0,70
2022,9,Canadian Grand Prix,Montréal,tsunoda,alphatauri,20,18,Accident,0.0,47
2022,9,Canadian Grand Prix,Montréal,mick_schumacher,haas,6,19,Engine,0.0,18
2022,9,Canadian Grand Prix,Montréal,perez,red_bull,13,20,Gearbox,0.0,7
2022,10,British Grand Prix,Silverstone,sainz,ferrari,1,1,Finished,25.0,52
2022,10,British Grand Prix,Silverstone,perez,red_bull,4,2,Finished,18.0,52
2022,10,British Grand Prix,Silverstone,hamilton,mercedes,5,3,Finished,16.0,52
2022,10,British Grand Prix,Silverstone,leclerc,ferrari,3,4,Finished,12.0,52
2022,10,British Grand Prix,Silverstone,alonso,alpine,7,5,Finished,10.0,52
2022,10,British Grand Prix,Silverstone,norris,mclaren,6,6,Finished,8.0,52
2022,10,British Grand Prix,Silverstone,max_verstappen,red_bull,2,7,Finished,6.0,52
2022,10,British Grand Prix,Silverstone,mick_schumacher,haas,19,8,Finished,4.0,52
2022,10,British Grand Prix,Silverstone,vettel,aston_martin,18,9,Finished,2.0,52
2022,10,British Grand Prix,Silverstone,kevin_magnussen,haas,17,10,Finished,1.0,52
2022,10,British Grand Prix,Silverstone,stroll,aston_martin,20,11,Finished,0.0,52
2022,10,British Grand Prix,Silverstone,latifi,williams,10,12,Finished,0.0,52
2022,10,British Grand Prix,Silverstone,ricciardo,mclaren,14,13,Finished,0.0,52
2022,10,British Grand Prix,Silverstone,tsunoda,alphatauri,13,14,Finished,0.0,52
2022,10,British Grand Prix,Silverstone,ocon,alpine,15,15,Fuel pump,0.0,37
2022,10,British Grand Prix,Silverstone,gasly,alphatauri,11,16,Collision damage,0.0,26
2022,10,British Grand Prix,Silverstone,bottas,alfa,12,17,Gearbox,0.0,20
2022,10,British Grand Prix,Silverstone,russell,mercedes,8,18,Collision,0.0,0
2022,10,British Grand Prix,Silverstone,zhou,alfa,9,19,Collision,0.0,0
2022,10,British Grand Prix,Silverstone,albon,williams,16,20,Collision,0.0,0
2022,11,Austrian Grand Prix,Spielberg,leclerc,ferrari,2,1,Finished,25.0,71
2022,11,Austrian Grand Prix,Spielberg,max_verstappen,red_bull,1,2,Finished,19.0,71
2022,11,Austrian Grand Prix,Spielberg,hamilton,mercedes,8,3,Finished,15.0,71
2022,11,Austrian Grand Prix,Spielberg,russell,mercedes,4,4,Finished,12.0,71
2022,11,Austrian Grand Prix,Spielberg,ocon,alpine,6,5,Finished,10.0,71
2022,11,Austrian Grand Prix,Spielberg,mick_schumacher,haas,9,6,+1 Lap,8.0,70
2022,11,Austrian Grand Prix,Spielberg,norris,mclaren,10,7,+1 Lap,6.0,70
2022,11,Austrian Grand Prix,Spielberg,kevin_magnussen,haas,7,8,+1 Lap,4.0,70
2022,11,Austrian Grand Prix,Spielberg,ricciardo,mclaren,11,9,+1 Lap,2.0,70
2022,11,Austrian Grand Prix,Spielberg,alonso,alpine,19,10,+1 Lap,1.0,70
2022,11,Austrian Grand Prix,Spielberg,bottas,alfa,0,11,+1 Lap,0.0,70
2022,11,Austrian Grand Prix,Spielberg,albon,williams,15,12,+1 Lap,0.0,70
2022,11,Austrian Grand Prix,Spielberg,stroll,aston_martin,12,13,+1 Lap,0.0,70
2022,11,Austrian Grand Prix,Spielberg,zhou,alfa,13,14,+1 Lap,0.0,70
2022,11,Austrian Grand Prix,Spielberg,gasly,alphatauri,14,15,+1 Lap,0.0,70
2022,11,Austrian Grand Prix,Spielberg,tsunoda,alphatauri,16,16,+1 Lap,0.0,70
2022,11,Austrian Grand Prix,Spielberg,vettel,aston_martin,18,17,+1 Lap,0.0,70
2022,11,Austrian Grand Prix,Spielberg,sainz,ferrari,3,18,Power Unit,0.0,56
2022,11,Austrian Grand Prix,Spielberg,latifi,williams,17,19,Undertray,0.0,48
2022,11,Austrian Grand Prix,Spielberg,perez,red_bull,5,20,Collision damage,0.0,24
2022,12,French Grand Prix,Le Castellet,max_verstappen,red_bull,2,1,Finished,25.0,53
2022,12,French Grand Prix,Le Castellet,hamilton,mercedes,4,2,Finished,18.0,53
2022,12,French Grand Prix,Le Castellet,russell,mercedes,6,3,Finished,15.0,53
2022,12,French Grand Prix,Le Castellet,perez,red_bull,3,4,Finished,12.0,53
2022,12,French Grand Prix,Le Castellet,sainz,ferrari,19,5,Finished,11.0,53
2022,12,French Grand Prix,Le Castellet,alonso,alpine,7,6,Finished,8.0,53
2022,12,French Grand Prix,Le Castellet,norris,mclaren,5,7,Finished,6.0,53
2022,12,French Grand Prix,Le Castellet,ocon,alpine,10,8,Finished,4.0,53
2022,12,French Grand Prix,Le Castellet,ricciardo,mclaren,9,9,Finished,2.0,53
2022,12,French Grand Prix,Le Castellet,stroll,aston_martin,15,10,Finished,1.0,53
2022,12,French Grand Prix,Le Castellet,vettel,aston_martin,12,11,Finished,0.0,53
2022,12,French Grand Prix,Le Castellet,gasly,alphatauri,14,12,Finished,0.0,53
2022,12,French Grand Prix,Le Castellet,albon,williams,13,13,Finished,0.0,53
2022,12,French Grand Prix,Le Castellet,bottas,alfa,11,14,Finished,0.0,53
2022,12,French Grand Prix,Le Castellet,mick_schumacher,haas,17,15,Finished,0.0,53
2022,12,French Grand Prix,Le Castellet,zhou,alfa,16,16,+6 Laps,0.0,47
2022,12,French Grand Prix,Le Castellet,latifi,williams,18,17,Collision damage,0.0,40
2022,12,French Grand Prix,Le Castellet,kevin_magnussen,haas,20,18,Collision damage,0.0,37
2022,12,French Grand Prix,Le Castellet,leclerc,ferrari,1,19,Accident,0.0,17
2022,12,French Grand Prix,Le Castellet,tsunoda,alphatauri,8,20,Undertray,0.0,17
2022,13,Hungarian Grand Prix,Budapest,max_verstappen,red_bull,10,1,Finished,25.0,70
2022,13,Hungarian Grand Prix,Budapest,hamilton,mercedes,7,2,Finished,19.0,70
2022,13,Hungarian Grand Prix,Budapest,russell,mercedes,1,3,Finished,15.0,70
2022,13,Hungarian Grand Prix,Budapest,sainz,ferrari,2,4,Finished,12.0,70
2022,13,Hungarian Grand Prix,Budapest,perez,red_bull,11,5,Finished,10.0,70
2022,13,Hungarian Grand Prix,Budapest,leclerc,ferrari,3,6,Finished,8.0,70
2022,13,Hungarian Grand Prix,Budapest,norris,mclaren,4,7,Finished,6.0,70
2022,13,Hungarian Grand Prix,Budapest,alonso,alpine,6,8,+1 Lap,4.0,69
2022,13,Hungarian Grand Prix,Budapest,ocon,alpine,5,9,+1 Lap,2.0,69
2022,13,Hungarian Grand Prix,Budapest,vettel,aston_martin,18,10,+1 Lap,1.0,69
2022,13,Hungarian Grand Prix,Budapest,stroll,aston_martin,14,11,+1 Lap,0.0,69
2022,13,Hungarian Grand Prix,Budapest,gasly,alphatauri,0,12,+1 Lap,0.0,69
2022,13,Hungarian Grand Prix,Budapest,zhou,alfa,12,13,+1 Lap,0.0,69
2022,13,Hungarian Grand Prix,Budapest,mick_schumacher,haas,15,14,+1 Lap,0.0,69
2022,13,Hungarian Grand Prix,Budapest,ricciardo,mclaren,9,15,+1 Lap,0.0,69
2022,13,Hungarian Grand Prix,Budapest,kevin_magnussen,haas,13,16,+1 Lap,0.0,69
2022,13,Hungarian Grand Prix,Budapest,albon,williams,17,17,+1 Lap,0.0,69
2022,13,Hungarian Grand Prix,Budapest,latifi,williams,19,18,+1 Lap,0.0,69
2022,13,Hungarian Grand Prix,Budapest,tsunoda,alphatauri,16,19,+2 Laps,0.0,68
2022,13,Hungarian Grand Prix,Budapest,bottas,alfa,8,20,Power Unit,0.0,65
2022,14,Belgian Grand Prix,Spa-Francorchamps,max_verstappen,red_bull,14,1,Finished,26.0,44
2022,14,Belgian Grand Prix,Spa-Francorchamps,perez,red_bull,2,2,Finished,18.0,44
2022,14,Belgian Grand Prix,Spa-Francorchamps,sainz,ferrari,1,3,Finished,15.0,44
2022,14,Belgian Grand Prix,Spa-Francorchamps,russell,mercedes,5,4,Finished,12.0,44
2022,14,Belgian Grand Prix,Spa-Francorchamps,alonso,alpine,3,5,Finished,10.0,44
2022,14,Belgian Grand Prix,Spa-Francorchamps,leclerc,ferrari,15,6,Finished,8.0,44
2022,14,Belgian Grand Prix,Spa-Francorchamps,ocon,alpine,16,7,Finished,6.0,44
2022,14,Belgian Grand Prix,Spa-Francorchamps,vettel,aston_martin,10,8,Finished,4.0,44
2022,14,Belgian Grand Prix,Spa-Francorchamps,gasly,alphatauri,0,9,Finished,2.0,44
2022,14,Belgian Grand Prix,Spa-Francorchamps,albon,williams,6,10,Finished,1.0,44
2022,14,Belgian Grand Prix,Spa-Francorchamps,stroll,aston_martin,9,11,Finished,0.0,44
2022,14,Belgian Grand Prix,Spa-Francorchamps,norris,mclaren,17,12,Finished,0.0,44
2022,14,Belgian Grand Prix,Spa-Francorchamps,tsunoda,alphatauri,0,13,Finished,0.0,44
2022,14,Belgian Grand Prix,Spa-Francorchamps,zhou,alfa,18,14,Finished,0.0,44
2022,14,Belgian Grand Prix,Spa-Francorchamps,ricciardo,mclaren,7,15,Finished,0.0,44
2022,14,Belgian Grand Prix,Spa-Francorchamps,kevin_magnussen,haas,12,16,+1 Lap,0.0,43
2022,14,Belgian Grand Prix,Spa-Francorchamps,mick_schumacher,haas,19,17,+1 Lap,0.0,43
2022,14,Belgian Grand Prix,Spa-Francorchamps,latifi,williams,11,18,+1 Lap,0.0,43
2022,14,Belgian Grand Prix,Spa-Francorchamps,bottas,alfa,13,19,Accident,0.0,1
2022,14,Belgian Grand Prix,Spa-Francorchamps,hamilton,mercedes,4,20,Collision damage,0.0,0
2022,15,Dutch Grand Prix,Zandvoort,max_verstappen,red_bull,1,1,Finished,26.0,72
2022,15,Dutch Grand Prix,Zandvoort,russell,mercedes,6,2,Finished,18.0,72
2022,15,Dutch Grand Prix,Zandvoort,leclerc,ferrari,2,3,Finished,15.0,72
2022,15,Dutch Grand Prix,Zandvoort,hamilton,mercedes,4,4,Finished,12.0,72
2022,15,Dutch Grand Prix,Zandvoort,perez,red_bull,5,5,Finished,10.0,72
2022,15,Dutch Grand Prix,Zandvoort,alonso,alpine,13,6,Finished,8.0,72
2022,15,Dutch Grand Prix,Zandvoort,norris,mclaren,7,7,Finished,6.0,72
2022,15,Dutch Grand Prix,Zandvoort,sainz,ferrari,3,8,Finished,4.0,72
2022,15,Dutch Grand Prix,Zandvoort,ocon,alpine,12,9,Finished,2.0,72
2022,15,Dutch Grand Prix,Zandvoort,stroll,aston_martin,10,10,Finished,1.0,72
2022,15,Dutch Grand Prix,Zandvoort,gasly,alphatauri,11,11,Finished,0.0,72
2022,15,Dutch Grand Prix,Zandvoort,albon,williams,15,12,Finished,0.0,72
2022,15,Dutch Grand Prix,Zandvoort,mick_schumacher,haas,8,13,Finished,0.0,72
2022,15,Dutch Grand Prix,Zandvoort,vettel,aston_martin,19,14,Finished,0.0,72
2022,15,Dutch Grand Prix,Zandvoort,kevin_magnussen,haas,18,15,Finished,0.0,72
2022,15,Dutch Grand Prix,Zandvoort,zhou,alfa,14,16,Finished,0.0,72
2022,15,Dutch Grand Prix,Zandvoort,ricciardo,mclaren,17,17,Finished,0.0,72
2022,15,Dutch Grand Prix,Zandvoort,latifi,williams,20,18,+1 Lap,0.0,71
2022,15,Dutch Grand Prix,Zandvoort,bottas,alfa,16,19,Engine,0.0,53
2022,15,Dutch Grand Prix,Zandvoort,tsunoda,alphatauri,9,20,Differential,0.0,43
2022,16,Italian Grand Prix,Monza,max_verstappen,red_bull,7,1,Finished,25.0,53
2022,16,Italian Grand Prix,Monza,leclerc,ferrari,1,2,Finished,18.0,53
2022,16,Italian Grand Prix,Monza,russell,mercedes,2,3,Finished,15.0,53
2022,16,Italian Grand Prix,Monza,sainz,ferrari,18,4,Finished,12.0,53
2022,16,Italian Grand Prix,Monza,hamilton,mercedes,19,5,Finished,10.0,53
2022,16,Italian Grand Prix,Monza,perez,red_bull,13,6,Finished,9.0,53
2022,16,Italian Grand Prix,Monza,norris,mclaren,3,7,Finished,6.0,53
2022,16,Italian Grand Prix,Monza,gasly,alphatauri,5,8,Finished,4.0,53
2022,16,Italian Grand Prix,Monza,de_vries,williams,8,9,Finished,2.0,53
2022,16,Italian Grand Prix,Monza,zhou,alfa,9,10,Finished,1.0,53
2022,16,Italian Grand Prix,Monza,ocon,alpine,14,11,Finished,0.0,53
2022,16,Italian Grand Prix,Monza,mick_schumacher,haas,17,12,Finished,0.0,53
2022,16,Italian Grand Prix,Monza,bottas,alfa,15,13,+1 Lap,0.0,52
2022,16,Italian Grand Prix,Monza,tsunoda,alphatauri,20,14,+1 Lap,0.0,52
2022,16,Italian Grand Prix,Monza,latifi,williams,10,15,+1 Lap,0.0,52
2022,16,Italian Grand Prix,Monza,kevin_magnussen,haas,16,16,+1 Lap,0.0,52
2022,16,Italian Grand Prix,Monza,ricciardo,mclaren,4,17,Oil leak,0.0,45
2022,16,Italian Grand Prix,Monza,stroll,aston_martin,12,18,Engine,0.0,39
2022,16,Italian Grand Prix,Monza,alonso,alpine,6,19,Water pressure,0.0,31
2022,16,Italian Grand Prix,Monza,vettel,aston_martin,11,20,Engine,0.0,10
2022,17,Singapore Grand Prix,Marina Bay,perez,red_bull,2,1,Finished,25.0,59
2022,17,Singapore Grand Prix,Marina Bay,leclerc,ferrari,1,2,Finished,18.0,59
2022,17,Singapore Grand Prix,Marina Bay,sainz,ferrari,4,3,Finished,15.0,59
2022,17,Singapore Grand Prix,Marina Bay,norris,mclaren,6,4,Finished,12.0,59
2022,17,Singapore Grand Prix,Marina Bay,ricciardo,mclaren,16,5,Finished,10.0,59
2022,17,Singapore Grand Prix,Marina Bay,stroll,aston_martin,11,6,Finished,8.0,59
2022,17,Singapore Grand Prix,Marina Bay,max_verstappen,red_bull,8,7,Finished,6.0,59
2022,17,Singapore Grand Prix,Marina Bay,vettel,aston_martin,13,8,Finished,4.0,59
2022,17,Singapore Grand Prix,Marina Bay,hamilton,mercedes,3,9,Finished,2.0,59
2022,17,Singapore Grand Prix,Marina Bay,gasly,alphatauri,7,10,Finished,1.0,59
2022,17,Singapore Grand Prix,Marina Bay,bottas,alfa,15,11,Finished,0.0,59
2022,17,Singapore Grand Prix,Marina Bay,kevin_magnussen,haas,9,12,Finished,0.0,59
2022,17,Singapore Grand Prix,Marina Bay,mick_schumacher,haas,12,13,+1 Lap,0.0,58
2022,17,Singapore Grand Prix,Marina Bay,russell,mercedes,0,14,+2 Laps,0.0,57
2022,17,Singapore Grand Prix,Marina Bay,tsunoda,alphatauri,10,15,Accident,0.0,34
2022,17,Singapore Grand Prix,Marina Bay,ocon,alpine,17,16,Engine,0.0,26
2022,17,Singapore Grand Prix,Marina Bay,albon,williams,18,17,Collision damage,0.0,25
2022,17,Singapore Grand Prix,Marina Bay,alonso,alpine,5,18,Engine,0.0,20
2022,17,Singapore Grand Prix,Marina Bay,latifi,williams,19,19,Collision damage,0.0,7
2022,17,Singapore Grand Prix,Marina Bay,zhou,alfa,14,20,Collision,0.0,6
2022,18,Japanese Grand Prix,Suzuka,max_verstappen,red_bull,1,1,Finished,25.0,28
2022,18,Japanese Grand Prix,Suzuka,perez,red_bull,4,2,Finished,18.0,28
2022,18,Japanese Grand Prix,Suzuka,leclerc,ferrari,2,3,Finished,15.0,28
2022,18,Japanese Grand Prix,Suzuka,ocon,alpine,5,4,Finished,12.0,28
2022,18,Japanese Grand Prix,Suzuka,hamilton,mercedes,6,5,Finished,10.0,28
2022,18,Japanese Grand Prix,Suzuka,vettel,aston_martin,9,6,Finished,8.0,28
2022,18,Japanese Grand Prix,Suzuka,alonso,alpine,7,7,Finished,6.0,28
2022,18,Japanese Grand Prix,Suzuka,russell,mercedes,8,8,Finished,4.0,28
2022,18,Japanese Grand Prix,Suzuka,latifi,williams,20,9,Finished,2.0,28
2022,18,Japanese Grand Prix,Suzuka,norris,mclaren,10,10,Finished,1.0,28
2022,18,Japanese Grand Prix,Suzuka,ricciardo,mclaren,11,11,Finished,0.0,28
2022,18,Japanese Grand Prix,Suzuka,stroll,aston_martin,19,12,Finished,0.0,28
2022,18,Japanese Grand Prix,Suzuka,tsunoda,alphatauri,13,13,Finished,0.0,28
2022,18,Japanese Grand Prix,Suzuka,kevin_magnussen,haas,18,14,Finished,0.0,28
2022,18,Japanese Grand Prix,Suzuka,bottas,alfa,12,15,Finished,0.0,28
2022,18,Japanese Grand Prix,Suzuka,zhou,alfa,14,16,Finished,0.0,28
2022,18,Japanese Grand Prix,Suzuka,mick_schumacher,haas,15,17,Finished,0.0,28
2022,18,Japanese Grand Prix,Suzuka,gasly,alphatauri,17,18,Finished,0.0,28
2022,18,Japanese Grand Prix,Suzuka,sainz,ferrari,3,19,Accident,0.0,0
2022,18,Japanese Grand Prix,Suzuka,albon,williams,16,20,Hydraulics,0.0,0
2022,19,United States Grand Prix,Austin,max_verstappen,red_bull,2,1,Finished,25.0,56
2022,19,United States Grand Prix,Austin,hamilton,mercedes,3,2,Finished,18.0,56
2022,19,United States Grand Prix,Austin,leclerc,ferrari,12,3,Finished,15.0,56
2022,19,United States Grand Prix,Austin,perez,red_bull,9,4,Finished,12.0,56
2022,19,United States Grand Prix,Austin,russell,mercedes,4,5,Finished,11.0,56
2022,19,United States Grand Prix,Austin,norris,mclaren,6,6,Finished,8.0,56
2022,19,United States Grand Prix,Austin,alonso,alpine,14,7,Finished,6.0,56
2022,19,United States Grand Prix,Austin,vettel,aston_martin,10,8,Finished,4.0,56
2022,19,United States Grand Prix,Austin,kevin_magnussen,haas,13,9,Finished,2.0,56
2022,19,United States Grand Prix,Austin,tsunoda,alphatauri,19,10,Finished,1.0,56
2022,19,United States Grand Prix,Austin,ocon,alpine,0,11,Finished,0.0,56
2022,19,United States Grand Prix,Austin,zhou,alfa,18,12,Finished,0.0,56
2022,19,United States Grand Prix,Austin,albon,williams,8,13,Finished,0.0,56
2022,19,United States Grand Prix,Austin,gasly,alphatauri,11,14,Finished,0.0,56
2022,19,United States Grand Prix,Austin,mick_schumacher,haas,16,15,Finished,0.0,56
2022,19,United States Grand Prix,Austin,ricciardo,mclaren,15,16,Finished,0.0,56
2022,19,United States Grand Prix,Austin,latifi,williams,17,17,Finished,0.0,56
2022,19,United States Grand Prix,Austin,stroll,aston_martin,5,18,Collision,0.0,21
2022,19,United States Grand Prix,Austin,bottas,alfa,7,19,Spun off,0.0,16
2022,19,United States Grand Prix,Austin,sainz,ferrari,1,20,Collision damage,0.0,1
2022,20,Mexico City Grand Prix,Mexico City,max_verstappen,red_bull,1,1,Finished,25.0,71
2022,20,Mexico City Grand Prix,Mexico City,hamilton,mercedes,3,2,Finished,18.0,71
2022,20,Mexico City Grand Prix,Mexico City,perez,red_bull,4,3,Finished,15.0,71
2022,20,Mexico City Grand Prix,Mexico City,russell,mercedes,2,4,Finished,13.0,71
2022,20,Mexico City Grand Prix,Mexico City,sainz,ferrari,5,5,Finished,10.0,71
2022,20,Mexico City Grand Prix,Mexico City,leclerc,ferrari,7,6,Finished,8.0,71
2022,20,Mexico City Grand Prix,Mexico City,ricciardo,mclaren,11,7,+1 Lap,6.0,70
2022,20,Mexico City Grand Prix,Mexico City,ocon,alpine,10,8,+1 Lap,4.0,70
2022,20,Mexico City Grand Prix,Mexico City,norris,mclaren,8,9,+1 Lap,2.0,70
2022,20,Mexico City Grand Prix,Mexico City,bottas,alfa,6,10,+1 Lap,1.0,70
2022,20,Mexico City Grand Prix,Mexico City,gasly,alphatauri,14,11,+1 Lap,0.0,70
2022,20,Mexico City Grand Prix,Mexico City,albon,williams,17,12,+1 Lap,0.0,70
2022,20,Mexico City Grand Prix,Mexico City,zhou,alfa,12,13,+1 Lap,0.0,70
2022,20,Mexico City Grand Prix,Mexico City,vettel,aston_martin,16,14,+1 Lap,0.0,70
2022,20,Mexico City Grand Prix,Mexico City,stroll,aston_martin,20,15,+1 Lap,0.0,70
2022,20,Mexico City Grand Prix,Mexico City,mick_schumacher,haas,15,16,+1 Lap,0.0,70
2022,20,Mexico City Grand Prix,Mexico City,kevin_magnussen,haas,19,17,+1 Lap,0.0,70
2022,20,Mexico City Grand Prix,Mexico City,latifi,williams,18,18,+2 Laps,0.0,69
2022,20,Mexico City Grand Prix,Mexico City,alonso,alpine,9,19,Engine,0.0,63
2022,20,Mexico City Grand Prix,Mexico City,tsunoda,alphatauri,13,20,Collision damage,0.0,50
2022,21,São Paulo Grand Prix,São Paulo,russell,mercedes,1,1,Finished,26.0,71
2022,21,São Paulo Grand Prix,São Paulo,hamilton,mercedes,2,2,Finished,18.0,71
2022,21,São Paulo Grand Prix,São Paulo,sainz,ferrari,7,3,Finished,15.0,71
2022,21,São Paulo Grand Prix,São Paulo,leclerc,ferrari,5,4,Finished,12.0,71
2022,21,São Paulo Grand Prix,São Paulo,alonso,alpine,17,5,Finished,10.0,71
2022,21,São Paulo Grand Prix,São Paulo,max_verstappen,red_bull,3,6,Finished,8.0,71
2022,21,São Paulo Grand Prix,São Paulo,perez,red_bull,4,7,Finished,6.0,71
2022,21,São Paulo Grand Prix,São Paulo,ocon,alpine,16,8,Finished,4.0,71
2022,21,São Paulo Grand Prix,São Paulo,bottas,alfa,14,9,Finished,2.0,71
2022,21,São Paulo Grand Prix,São Paulo,stroll,aston_martin,15,10,Finished,1.0,71
2022,21,São Paulo Grand Prix,São Paulo,vettel,aston_martin,9,11,Finished,0.0,71
2022,21,São Paulo Grand Prix,São Paulo,zhou,alfa,13,12,Finished,0.0,71
2022,21,São Paulo Grand Prix,São Paulo,mick_schumacher,haas,12,13,Finished,0.0,71
2022,21,São Paulo Grand Prix,São Paulo,gasly,alphatauri,10,14,Finished,0.0,71
2022,21,São Paulo Grand Prix,São Paulo,albon,williams,19,15,Finished,0.0,71
2022,21,São Paulo Grand Prix,São Paulo,latifi,williams,18,16,Finished,0.0,71
2022,21,São Paulo Grand Prix,São Paulo,tsunoda,alphatauri,0,17,+1 Lap,0.0,70
2022,21,São Paulo Grand Prix,São Paulo,norris,mclaren,6,18,Gearbox,0.0,50
2022,21,São Paulo Grand Prix,São Paulo,kevin_magnussen,haas,8,19,Collision,0.0,0
2022,21,São Paulo Grand Prix,São Paulo,ricciardo,mclaren,11,20,Collision,0.0,0
2022,22,Abu Dhabi Grand Prix,Yas Island,max_verstappen,red_bull,1,1,Finished,25.0,58
2022,22,Abu Dhabi Grand Prix,Yas Island,leclerc,ferrari,3,2,Finished,18.0,58
2022,22,Abu Dhabi Grand Prix,Yas Island,perez,red_bull,2,3,Finished,15.0,58
2022,22,Abu Dhabi Grand Prix,Yas Island,sainz,ferrari,4,4,Finished,12.0,58
2022,22,Abu Dhabi Grand Prix,Yas Island,russell,mercedes,6,5,Finished,10.0,58
2022,22,Abu Dhabi Grand Prix,Yas Island,norris,mclaren,7,6,Finished,9.0,58
2022,22,Abu Dhabi Grand Prix,Yas Island,ocon,alpine,8,7,Finished,6.0,58
2022,22,Abu Dhabi Grand Prix,Yas Island,stroll,aston_martin,14,8,Finished,4.0,58
2022,22,Abu Dhabi Grand Prix,Yas Island,ricciardo,mclaren,13,9,Finished,2.0,58
2022,22,Abu Dhabi Grand Prix,Yas Island,vettel,aston_martin,9,10,Finished,1.0,58
2022,22,Abu Dhabi Grand Prix,Yas Island,tsunoda,alphatauri,11,11,Finished,0.0,58
2022,22,Abu Dhabi Grand Prix,Yas Island,zhou,alfa,15,12,+1 Lap,0.0,57
2022,22,Abu Dhabi Grand Prix,Yas Island,albon,williams,19,13,+1 Lap,0.0,57
2022,22,Abu Dhabi Grand Prix,Yas Island,gasly,alphatauri,17,14,+1 Lap,0.0,57
2022,22,Abu Dhabi Grand Prix,Yas Island,bottas,alfa,18,15,+1 Lap,0.0,57
2022,22,Abu Dhabi Grand Prix,Yas Island,mick_schumacher,haas,12,16,+1 Lap,0.0,57
2022,22,Abu Dhabi Grand Prix,Yas Island,kevin_magnussen,haas,16,17,+1 Lap,0.0,57
2022,22,Abu Dhabi Grand Prix,Yas Island,hamilton,mercedes,5,18,Hydraulics,0.0,55
2022,22,Abu Dhabi Grand Prix,Yas Island,latifi,williams,20,19,Collision damage,0.0,55
2022,22,Abu Dhabi Grand Prix,Yas Island,alonso,alpine,10,20,Water leak,0.0,27
2023,1,Bahrain Grand Prix,Sakhir,max_verstappen,red_bull,1,1,Finished,25.0,57
2023,1,Bahrain Grand Prix,Sakhir,perez,red_bull,2,2,Finished,18.0,57
2023,1,Bahrain Grand Prix,Sakhir,alonso,aston_martin,5,3,Finished,15.0,57
2023,1,Bahrain Grand Prix,Sakhir,sainz,ferrari,4,4,Finished,12.0,57
2023,1,Bahrain Grand Prix,Sakhir,hamilton,mercedes,7,5,Finished,10.0,57
2023,1,Bahrain Grand Prix,Sakhir,stroll,aston_martin,8,6,Finished,8.0,57
2023,1,Bahrain Grand Prix,Sakhir,russell,mercedes,6,7,Finished,6.0,57
2023,1,Bahrain Grand Prix,Sakhir,bottas,alfa,12,8,Finished,4.0,57
2023,1,Bahrain Grand Prix,Sakhir,gasly,alpine,20,9,Finished,2.0,57
2023,1,Bahrain Grand Prix,Sakhir,albon,williams,15,10,Finished,1.0,57
2023,1,Bahrain Grand Prix,Sakhir,tsunoda,alphatauri,14,11,Finished,0.0,57
2023,1,Bahrain Grand Prix,Sakhir,sargeant,williams,16,12,Lapped,0.0,56
2023,1,Bahrain Grand Prix,Sakhir,kevin_magnussen,haas,17,13,Lapped,0.0,56
2023,1,Bahrain Grand Prix,Sakhir,de_vries,alphatauri,19,14,Lapped,0.0,56
2023,1,Bahrain Grand Prix,Sakhir,hulkenberg,haas,10,15,Lapped,0.0,56
2023,1,Bahrain Grand Prix,Sakhir,zhou,alfa,13,16,Lapped,0.0,56
2023,1,Bahrain Grand Prix,Sakhir,norris,mclaren,11,17,Lapped,0.0,55
2023,1,Bahrain Grand Prix,Sakhir,ocon,alpine,9,18,Retired,0.0,41
2023,1,Bahrain Grand Prix,Sakhir,leclerc,ferrari,3,19,Retired,0.0,39
2023,1,Bahrain Grand Prix,Sakhir,piastri,mclaren,18,20,Retired,0.0,13
2023,2,Saudi Arabian Grand Prix,Jeddah,perez,red_bull,1,1,Finished,25.0,50
2023,2,Saudi Arabian Grand Prix,Jeddah,max_verstappen,red_bull,15,2,Finished,19.0,50
2023,2,Saudi Arabian Grand Prix,Jeddah,alonso,aston_martin,2,3,Finished,15.0,50
2023,2,Saudi Arabian Grand Prix,Jeddah,russell,mercedes,3,4,Finished,12.0,50
2023,2,Saudi Arabian Grand Prix,Jeddah,hamilton,mercedes,7,5,Finished,10.0,50
2023,2,Saudi Arabian Grand Prix,Jeddah,sainz,ferrari,4,6,Finished,8.0,50
